cust_number,avg_payment_delay,std_payment_delay,min_delay,max_delay,avg_days_to_clear,avg_due_days,avg_invoice_amount,total_lifetime_value,transaction_count,company_name,late_payment_ratio
200014556,0.0,0.0,0.0,0.0,17.5,17.5,53740.884999999995,107481.76999999999,2,ALBER corp,0.0
200020431,-1.7222222222222223,4.508887374893846,-8.0,4.0,7.166666666666667,8.88888888888889,8383.804444444444,150908.47999999998,18,DEC in,0.5
200029010,0.6,1.3416407864998738,0.0,3.0,26.2,25.6,181362.00400000002,906810.02,5,KROG associates,0.2
200040366,0.0,0.0,0.0,0.0,16.0,16.0,34224.2,34224.2,1,RASTEL corporation,0.0
200063296,-1.0,0.0,-1.0,-1.0,29.0,30.0,31508.48,31508.48,1,SUIS trust,0.0
200066217,0.0,0.0,0.0,0.0,15.0,15.0,13957.06,13957.06,1,STEVE corp,0.0
200071186,0.0,0.0,0.0,0.0,17.0,17.0,56243.88,56243.88,1,FATH llc,0.0
200076137,-0.5,4.949747468305833,-4.0,3.0,16.5,17.0,17088.1,34176.2,2,OLLIE corporation,0.5
200078795,-0.3333333333333333,0.5773502691896258,-1.0,0.0,15.0,15.333333333333334,23199.956666666665,69599.87,3,H T H ,0.0
200111853,4.0,0.0,4.0,4.0,69.0,65.0,42411.6,42411.6,1,LES AL corp,1.0
200126819,0.75,2.8722813232690148,-1.0,5.0,18.25,17.5,26835.252500000002,107341.01000000001,4,MCLANE foundation,0.25
200129450,-3.0,0.0,-3.0,-3.0,29.0,32.0,52485.42,52485.42,1,NU in,0.0
200132251,3.0,0.0,3.0,3.0,18.0,15.0,13669.38,13669.38,1,SUPERB co,1.0
200148860,-9.0,19.413268658317175,-50.0,1.0,15.647058823529411,24.647058823529413,31917.176470588234,542592.0,17,DOLLA ,0.058823529411764705
200149567,3.0,0.0,3.0,3.0,47.0,44.0,7557.55,7557.55,1,RESER corp,1.0
200152991,-4.75,7.611082145698563,-17.0,0.0,15.375,20.125,13036.5975,104292.78,8,JET ,0.0
200186937,0.3333333333333333,1.1547005383792517,-1.0,1.0,17.0,16.666666666666668,24132.316666666666,72396.95,3,SYSC associates,0.6666666666666666
200200340,13.0,0.0,13.0,13.0,34.0,21.0,15323.2,15323.2,1,SPECS us,1.0
200200412,0.5,2.1213203435596424,-1.0,2.0,15.5,15.0,42936.96,85873.92,2,DRIS foundation,0.5
200229974,-2.5,0.7071067811865476,-3.0,-2.0,12.5,15.0,17908.105,35816.21,2,DARDEN D in,0.0
200230690,-2.6923076923076925,4.905517563326276,-11.0,4.0,7.769230769230769,10.461538461538462,7311.334615384615,95047.34999999999,13,DECA in,0.38461538461538464
200231309,-2.0,0.0,-2.0,-2.0,14.0,16.0,24368.9,24368.9,1,SHERWO corp,0.0
200246495,0.6666666666666666,3.7859388972001824,-2.0,5.0,23.666666666666668,23.0,19312.74,57938.22,3,PERFOR ,0.3333333333333333
200251182,-4.0,0.0,-4.0,-4.0,15.0,19.0,24298.9,24298.9,1,DPI MID corporation,0.0
200274078,0.0,0.0,0.0,0.0,30.0,30.0,58332.0,58332.0,1,PEAR ,0.0
200275115,0.3333333333333333,0.5773502691896258,0.0,1.0,16.0,15.666666666666666,83781.04000000001,251343.12000000002,3,SHAWS  co,0.3333333333333333
200290370,6.5,7.7781745930520225,1.0,12.0,23.5,17.0,16143.8,32287.6,2,BARGAIN  foundation,1.0
200306844,-1.0,0.0,-1.0,-1.0,16.0,17.0,27675.76,27675.76,1,TANKER corporation,0.0
200308132,2.0,0.0,2.0,2.0,17.0,15.0,23707.2,23707.2,1,COLORA systems,1.0
200331749,0.25,4.621378891320517,-11.0,3.0,24.375,24.125,19633.6875,157069.5,8,SYSC corporation,0.875
200337148,-0.2222222222222222,0.44095855184409843,-1.0,0.0,14.666666666666666,14.88888888888889,19454.902222222223,175094.12,9,COAS systems,0.0
200353024,-3.5625,4.647131731867877,-9.0,2.0,7.5,11.0625,5780.55,92488.8,16,DECA trust,0.375
200357714,2.0,0.0,2.0,2.0,21.0,19.0,15686.81,15686.81,1,US  corporation,1.0
200375138,13.0,0.0,13.0,13.0,45.0,32.0,85553.27,85553.27,1,LAKE in,1.0
200387240,0.0,0.0,0.0,0.0,14.0,14.0,8682.87,8682.87,1,O corp,0.0
200399141,5.5,3.5355339059327378,3.0,8.0,66.5,61.0,36974.795,73949.59,2,HEARTHSI ,1.0
200400844,9.0,0.0,9.0,9.0,20.0,11.0,18966.6,18966.6,1,GOLD  corp,1.0
200403651,0.0,0.0,0.0,0.0,16.0,16.0,1636.3,1636.3,1,Y H systems,0.0
200406273,-1.0,0.0,-1.0,-1.0,14.0,15.0,55638.0,55638.0,1,CHAIR associates,0.0
200407025,1.0,1.1547005383792515,0.0,2.0,17.0,16.0,102967.255,411869.02,4,ALBERT foundation,0.5
200416837,0.6,6.995236474439826,-8.0,17.0,4.7,4.1,9751.581,97515.81,10,DEC corp,0.6
200418007,-6.818181818181818,21.306463056203583,-75.0,10.0,18.681818181818183,25.5,16141.335,355109.37,22,AM associates,0.36363636363636365
200420725,0.0,0.0,0.0,0.0,1.0,1.0,7920.0,7920.0,1,GLOB foundation,0.0
200424504,4.0,0.0,4.0,4.0,23.666666666666668,19.666666666666668,2958.0866666666666,8874.26,3,M  corp,1.0
200434439,0.5,1.0,-1.0,1.0,15.25,14.75,66662.735,266650.94,4,BAUGH SU associates,0.75
200435191,-6.0,0.0,-6.0,-6.0,15.0,21.0,1776.95,1776.95,1,C& in,0.0
200455322,7.4,15.664538862595917,-21.0,42.0,38.8,31.4,49609.155,496091.55,10,PEA in,0.8
200458131,0.0,0.0,0.0,0.0,16.0,16.0,7445.14,7445.14,1,TIMES corporation,0.0
200458253,4.0,0.0,4.0,4.0,36.0,32.0,54750.96,54750.96,1,ATLANTA  trust,1.0
200466603,0.7777777777777778,1.092906420717,0.0,3.0,16.22222222222222,15.444444444444445,50171.48222222222,451543.33999999997,9,SMITH'S us,0.4444444444444444
200468954,2.0,0.0,2.0,2.0,17.0,15.0,4723.06,4723.06,1,SKID llc,1.0
200486270,0.0,0.0,0.0,0.0,17.0,17.0,10685.05,21370.1,2,BAR foundation,0.0
200493614,6.0,0.0,6.0,6.0,21.0,15.0,37438.39,37438.39,1,US  us,1.0
200501669,4.333333333333333,0.5773502691896258,4.0,5.0,41.0,36.666666666666664,24049.76,72149.28,3,WAL MA co,1.0
200508557,2.0,0.0,2.0,2.0,21.0,19.0,3935.12,3935.12,1,FOODL systems,1.0
200515231,2.0,1.4142135623730951,1.0,3.0,22.5,20.5,35897.595,71795.19,2,US  ,1.0
200519201,0.0,0.0,0.0,0.0,15.0,15.0,60020.49,60020.49,1,KROGE corp,0.0
200526831,0.5,2.3804761428476167,-2.0,3.0,15.5,15.0,114439.29000000001,457757.16000000003,4,PERISH associates,0.5
200529372,0.5,0.7071067811865476,0.0,1.0,17.5,17.0,98930.615,197861.23,2,GHC  associates,0.5
200555117,7.0,0.0,7.0,7.0,23.0,16.0,118558.61,118558.61,1,BURR ,1.0
200557600,5.0,0.0,5.0,5.0,15.0,10.0,11932.98,11932.98,1,GREEN  corp,1.0
200561861,-0.75,0.5,-1.0,0.0,14.5,15.25,56089.265,224357.06,4,CO foundation,0.0
200569521,0.0,0.0,0.0,0.0,35.0,35.0,47325.66,47325.66,1,RI corp,0.0
200571849,58.0,79.19595949289332,2.0,114.0,75.5,17.5,1459.72,2919.44,2,US  associates,1.0
200592182,-2.6,5.541760650832108,-9.0,7.0,3.5,6.1,7866.817000000001,78668.17000000001,10,DECA ,0.4
200593992,-2.0,0.0,-2.0,-2.0,15.0,17.0,33952.5,33952.5,1,CAR in,0.0
200608118,0.0,0.0,0.0,0.0,15.0,15.0,18222.89,18222.89,1,DIS ,0.0
200609331,0.0,0.0,0.0,0.0,15.0,15.0,31615.98,31615.98,1,KROG llc,0.0
200622385,2.8,1.3038404810405297,2.0,5.0,17.6,14.8,44664.76,223323.80000000002,5,US  corp,1.0
200637319,7.0,1.4142135623730951,6.0,8.0,26.0,19.0,12154.26,24308.52,2,DIRECT  us,1.0
200656729,-4.0,0.0,-4.0,-4.0,13.0,17.0,28036.54,56073.08,2,PERFOR ,0.0
200668077,5.0,0.0,5.0,5.0,20.0,15.0,26582.4,26582.4,1,IN-N- foundation,1.0
200696090,0.6666666666666666,1.0327955589886444,0.0,2.0,19.5,18.833333333333332,9829.381666666666,58976.29,6,UNITE ,0.3333333333333333
200700919,2.0,2.1908902300206643,0.0,6.0,22.333333333333332,20.333333333333332,42026.596666666665,252159.58,6,US  corporation,0.6666666666666666
200701040,6.0,0.0,6.0,6.0,22.0,16.0,15421.32,15421.32,1,SOUTHE systems,1.0
200701314,2.0,1.0,1.0,3.0,21.0,19.0,16785.986666666668,50357.96000000001,3,MBM  ,1.0
200704045,1.1428571428571428,0.8997354108424375,0.0,2.0,23.428571428571427,22.285714285714285,45283.47142857143,316984.3,7,RA us,0.7142857142857143
200704858,-3.375,14.490814181824772,-48.0,17.0,19.0,22.375,57005.06,1368121.44,24,WAKE corp,0.4166666666666667
200705089,4.0,2.8284271247461903,2.0,6.0,22.0,18.0,3879.5299999999997,7759.0599999999995,2,JETR co,1.0
200705372,0.5,0.7559289460184545,0.0,2.0,26.25,25.75,40398.14,323185.12,8,FR corporation,0.375
200705742,-5.142857142857143,6.932020632752766,-19.0,7.0,18.714285714285715,23.857142857142858,22827.434999999998,639168.1799999999,28,DOT us,0.14285714285714285
200706844,0.6666666666666666,0.7784989441615229,0.0,2.0,17.166666666666668,16.5,40888.370833333334,490660.45,12,WINC in,0.5
200707005,0.7142857142857143,0.7559289460184544,0.0,2.0,17.142857142857142,16.428571428571427,48952.88285714285,342670.18,7,KING S associates,0.5714285714285714
200707741,1.5,1.7320508075688772,0.0,4.0,16.75,15.25,43835.027500000004,175340.11000000002,4,SMART &  co,0.75
200707822,0.6,1.3228756555322951,0.0,6.0,20.16,19.56,80601.3476,2015033.69,25,PUBLI associates,0.28
200708445,0.0,0.0,0.0,0.0,15.0,15.0,25306.59,25306.59,1,KALE in,0.0
200711029,0.8,0.8366600265340756,0.0,2.0,15.6,14.8,55952.31799999999,279761.58999999997,5,WEGMAN in,0.6
200712102,11.0,0.0,11.0,11.0,71.0,60.0,76908.16,76908.16,1,SUGAR  systems,1.0
200712105,0.0,0.0,0.0,0.0,15.0,15.0,13728.16,13728.16,1,WALG systems,0.0
200712187,-0.5,0.7071067811865476,-1.0,0.0,14.5,15.0,145120.18,290240.36,2,SPAR corp,0.0
200712836,0.0,0.0,0.0,0.0,16.0,16.0,8601.03,8601.03,1,WINKLE co,0.0
200714710,-2.5454545454545454,7.285103106526857,-14.0,13.0,19.181818181818183,21.727272727272727,11894.525454545454,130839.78,11,SYSCO  us,0.2727272727272727
200718130,-2.0,8.0,-14.0,2.0,17.75,19.75,33953.535,135814.14,4,SYSCO F foundation,0.75
200719300,4.0,4.242640687119285,1.0,7.0,24.5,20.5,25653.195,51306.39,2,SYSTEMS co,1.0
200719526,-3.3333333333333335,2.0816659994661326,-5.0,-1.0,14.0,17.333333333333332,14658.533333333333,43975.6,3,SHARP S llc,0.0
200719839,-2.0,0.0,-2.0,-2.0,15.0,17.0,43900.68,43900.68,1,ASSOCI systems,0.0
200721222,1.6666666666666667,2.8867513459481287,0.0,5.0,17.333333333333332,15.666666666666666,45319.4,135958.2,3,GO in,0.3333333333333333
200722444,1.0,1.0,0.0,2.0,20.333333333333332,19.333333333333332,49791.579999999994,149374.74,3,PERFOR ,0.6666666666666666
200723794,0.0,0.0,0.0,0.0,15.5,15.5,101960.545,203921.09,2,MID MO llc,0.0
200724999,8.0,0.0,8.0,8.0,18.0,10.0,51663.6,51663.6,1,GILSTE systems,1.0
200725421,-5.75,1.8929694486000912,-7.0,-3.0,15.5,21.25,38112.3,152449.2,4,BEN  co,0.0
200726979,0.8172043010752689,1.3905444395064002,0.0,7.0,16.021505376344088,15.204301075268818,3604.3521505376343,335204.75,93,BJ'S  systems,0.3548387096774194
200727272,3.0,0.0,3.0,3.0,18.0,15.0,1946.27,1946.27,1,BROOKS associates,1.0
200729290,2.0,0.6324555320336759,1.0,3.0,17.0,15.0,85198.78166666666,511192.69,6,KROGER associates,1.0
200729828,0.75,1.5,-1.0,2.0,22.5,21.75,37451.32,149805.28,4,KENNETH associates,0.5
200729942,-7.076923076923077,17.755952414721268,-50.0,12.0,15.923076923076923,23.0,7999.116153846155,207977.02000000002,26,SA us,0.19230769230769232
200732755,0.25,0.4629100498862757,0.0,1.0,16.0,15.75,41424.13125,331393.05,8,KROGER associates,0.25
200736337,1.0,0.0,1.0,1.0,18.5,17.5,23633.98,47267.96,2,SYSCO F foundation,1.0
200737918,-1.0,0.0,-1.0,-1.0,15.0,16.0,20750.3,20750.3,1,W LEE  trust,0.0
200739006,7.0,0.0,7.0,7.0,28.0,21.0,10921.75,10921.75,1,AL in,1.0
200739534,0.3333333333333333,0.816496580927726,-1.0,1.0,23.5,23.166666666666668,36497.096666666665,218982.58,6,OK co,0.5
200741174,4.777777777777778,9.121098861674751,1.0,29.0,31.444444444444443,26.666666666666668,21925.07,197325.63,9,M B  in,1.0
200742344,1.0,0.0,1.0,1.0,17.0,16.0,21051.19,21051.19,1,MAINES  llc,1.0
200742791,4.2,7.8230428862431785,0.0,18.0,20.6,16.4,62786.06,313930.3,5,QUI associates,0.4
200743123,2.1,5.2588549662027715,0.0,17.0,17.6,15.5,94381.728,943817.28,10,KROGER associates,0.5
200743129,-37.0,52.32590180780452,-74.0,0.0,15.0,52.0,7618.4400000000005,15236.880000000001,2,BROOKS associates,0.0
200743618,-0.5,0.7071067811865476,-1.0,0.0,17.5,18.0,16407.440000000002,32814.880000000005,2,MASON foundation,0.0
200743996,-20.5,32.72766413907353,-74.0,0.0,15.833333333333334,36.333333333333336,36968.18666666667,221809.12,6,STATER  co,0.0
200744019,2.456140350877193,2.9884908723694616,-4.0,7.0,22.771929824561404,20.31578947368421,20343.391403508773,1159573.31,57,TARG foundation,0.7543859649122807
200744584,-5.0,0.0,-5.0,-5.0,15.0,20.0,26916.33,26916.33,1,CHAR llc,0.0
200747369,2.0,1.7320508075688772,-1.0,3.0,27.4,25.4,65591.322,327956.61,5,SCHNU foundation,0.8
200748108,2.5,3.109126351029605,0.0,7.0,17.75,15.25,51208.7675,204835.07,4,KROGER trust,0.75
200749225,1.3333333333333333,1.1547005383792517,0.0,2.0,34.0,32.666666666666664,102425.51000000001,307276.53,3,SUPER  llc,0.6666666666666666
200749782,0.6666666666666666,0.5773502691896258,0.0,1.0,17.0,16.333333333333332,66644.93666666666,199934.81,3,KROG associates,0.6666666666666666
200750051,0.0,0.0,0.0,0.0,14.5,14.5,48148.134999999995,192592.53999999998,4,ALBER ,0.0
200752302,0.2,2.3944379994757297,-6.0,3.0,15.7,15.5,50731.566000000006,507315.66000000003,10,KROGER llc,0.5
200754118,19.0,0.0,19.0,19.0,17.0,-2.0,80.94,161.88,2,ARMY associates,1.0
200754278,3.0,0.0,3.0,3.0,19.0,16.0,10842.605000000001,21685.210000000003,2,MBM  trust,1.0
200755701,0.5,0.7071067811865476,0.0,1.0,16.0,15.5,99379.38500000001,198758.77000000002,2,ASSOCI corp,0.5
200756072,2.0,2.6457513110645907,-1.0,8.0,20.666666666666668,18.666666666666668,28271.242222222223,254441.18000000002,9,REINHA ,0.6666666666666666
200759082,-31.333333333333332,28.04163571073081,-49.0,1.0,16.666666666666668,48.0,57579.41,172738.23,3,INGL ,0.3333333333333333
200759878,1.1014492753623188,3.231940445797738,-17.0,11.0,24.130434782608695,23.028985507246375,28700.617391304346,1980342.5999999999,69,SA foundation,0.8115942028985508
200760666,2.0,3.605551275463989,-2.0,5.0,20.333333333333332,18.333333333333332,5015.84,15047.52,3,KEHE  llc,0.6666666666666666
200761734,-2.227272727272727,11.207700661266527,-51.0,11.0,15.590909090909092,17.818181818181817,48377.99681818182,1064315.93,22,H E BUT associates,0.2727272727272727
200762301,0.4444444444444444,1.0931461720461355,-1.0,3.0,19.074074074074073,18.62962962962963,51132.53055555555,2761156.65,54,C&S WH systems,0.3148148148148148
200762950,-1.0,0.0,-1.0,-1.0,15.0,16.0,82444.4,164888.8,2,HAR co,0.0
200763152,1.2,5.761944116355173,-8.0,8.0,20.2,19.0,22273.728,111368.64,5,PERFOR systems,0.8
200763229,1.0,1.4142135623730951,0.0,2.0,20.0,19.0,9797.244999999999,19594.489999999998,2,MAINES associates,0.5
200763814,0.8,1.3038404810405297,-1.0,2.0,16.2,15.4,15884.634,79423.17,5,SYSCO F associates,0.6
200764795,3.2857142857142856,4.785891965429423,1.0,14.0,24.142857142857142,20.857142857142858,14622.224285714286,102355.57,7,SYSCO  systems,1.0
200769369,1.0,1.1547005383792515,0.0,2.0,16.75,15.75,49584.91,198339.64,4,DI ,0.5
200769623,-2.591549295774648,5.732872045544988,-7.0,91.0,13.284820031298905,15.876369327073553,22583.433771517997,14430814.18,639,WAL-MAR corporation,0.13302034428794993
200770567,-4.0,0.0,-4.0,-4.0,12.0,16.0,44746.994999999995,89493.98999999999,2,LABAT associates,0.0
200770677,-25.0,35.35533905932738,-50.0,0.0,17.0,42.0,52525.19,105050.38,2,KRAS corp,0.0
200771157,1.5,0.7071067811865476,1.0,2.0,17.0,15.5,72937.685,145875.37,2,WEIS associates,1.0
200772595,0.5294117647058824,0.7998161553463028,0.0,2.0,19.41176470588235,18.88235294117647,54130.41117647059,920216.99,17,SAFEW co,0.35294117647058826
200772670,0.5517241379310345,3.2247503435653937,-15.0,4.0,15.379310344827585,14.827586206896552,36432.7275862069,1056549.1,29,ASSOCIAT ,0.7586206896551724
200773364,-17.5,38.353617821530214,-75.0,3.0,18.0,35.5,7100.415,28401.66,4,U R M  ,0.5
200774000,8.0,0.0,8.0,8.0,23.0,15.0,118249.07,118249.07,1,RALEY foundation,1.0
200775660,0.0,0.0,0.0,0.0,18.0,18.0,1563.0,1563.0,1,EB corporation,0.0
200776463,0.875,1.1259916264596033,0.0,3.0,16.625,15.75,65571.72,524573.76,8,KROGE trust,0.5
200777466,6.0,0.0,6.0,6.0,16.0,10.0,6349.04,6349.04,1,ESSEX G systems,1.0
200777735,-0.6666666666666666,1.414213562373095,-4.0,1.0,15.11111111111111,15.777777777777779,25975.647777777776,233780.83,9,NASH  corp,0.1111111111111111
200778355,0.5,1.0,0.0,2.0,17.5,17.0,48286.2425,193144.97,4,US  in,0.25
200778870,3.3333333333333335,1.5275252316519468,2.0,5.0,19.0,15.666666666666666,50284.5,150853.5,3,C associates,1.0
200778998,-0.5,0.7071067811865476,-1.0,0.0,15.0,15.5,68807.045,137614.09,2,CE associates,0.0
200779051,-5.666666666666667,4.163331998932265,-9.0,-1.0,9.333333333333334,15.0,69041.62333333334,207124.87,3,AFFILI corporation,0.0
200779111,-2.0,0.0,-2.0,-2.0,14.0,16.0,42228.02,42228.02,1,NICH trust,0.0
200779166,-9.0,0.0,-9.0,-9.0,51.0,60.0,22104.1,22104.1,1,P co,0.0
200779719,1.0,1.4142135623730951,0.0,2.0,16.5,15.5,48221.72,96443.44,2,FOOD 4 ,0.5
200779906,1.2,0.4472135954999579,1.0,2.0,17.4,16.2,33135.2,165676.0,5,BOZZU ,1.0
200780383,0.8125,1.0468205831628137,0.0,3.0,28.5625,27.75,27836.2,445379.2,16,MEIJ llc,0.4375
200780825,0.75,0.5,0.0,1.0,19.5,18.75,18722.915,74891.66,4,SYSCO FO ,0.75
200780849,0.0,0.0,0.0,0.0,15.0,15.0,17281.705,34563.41,2,LAUREL ,0.0
200781803,1.0,1.5811388300841898,0.0,5.0,18.77777777777778,17.77777777777778,8798.744444444445,79188.7,9,JRD associates,0.5555555555555556
200782001,-1.2307692307692308,7.875635912460721,-18.0,20.0,18.153846153846153,19.384615384615383,39851.51230769231,518069.66000000003,13,GORDO associates,0.07692307692307693
200782669,1.6666666666666667,1.1547005383792517,1.0,3.0,17.666666666666668,16.0,13204.536666666667,39613.61,3,SYGMA co,1.0
200783189,-4.0,0.0,-4.0,-4.0,12.0,16.0,69997.77,69997.77,1,PERFOR in,0.0
200783734,-2.0,1.7320508075688772,-4.0,-1.0,12.333333333333334,14.333333333333334,76864.12333333334,230592.37,3,FAREW ,0.0
200784489,0.0,0.0,0.0,0.0,15.0,15.0,11395.24,11395.24,1,GE associates,0.0
200785971,2.4,1.51657508881031,0.0,4.0,24.2,21.8,15810.1,79050.5,5,SYSCO  in,0.8
200786288,-2.0,1.4142135623730951,-4.0,-1.0,14.5,16.5,11352.32,45409.28,4,FAMILY llc,0.0
200788848,7.0,10.708252269472673,-5.0,21.0,23.75,16.75,23393.910000000003,93575.64000000001,4,DAIRY systems,0.75
200789077,3.0,0.0,3.0,3.0,18.5,15.5,69409.07,138818.14,2,US  associates,1.0
200790107,0.6666666666666666,1.1547005383792517,0.0,2.0,17.333333333333332,16.666666666666668,80026.42333333334,240079.27000000002,3,ROU corp,0.3333333333333333
200790165,1.0,0.0,1.0,1.0,16.0,15.0,20286.0,20286.0,1,CONSO systems,1.0
200790710,4.0,0.0,4.0,4.0,21.0,17.0,36786.0,36786.0,1,F trust,1.0
200790748,0.0,0.0,0.0,0.0,16.0,16.0,48150.13,48150.13,1,J  systems,0.0
200792200,2.0,0.0,2.0,2.0,16.0,14.0,43530.69,43530.69,1,APPE systems,1.0
200792283,2.0,0.0,2.0,2.0,42.0,40.0,3783.48,3783.48,1,SYSCO  ,1.0
200792293,0.5,0.7071067811865476,0.0,1.0,15.5,15.0,31083.350000000002,62166.700000000004,2,UNIFIE associates,0.5
200792734,2.6666666666666665,4.123105625617661,-1.0,10.0,17.666666666666668,15.0,70703.70444444445,636333.34,9,MDV/ corporation,0.5555555555555556
200793000,1.0,1.4142135623730951,0.0,2.0,19.0,18.0,75416.7,150833.4,2,US  foundation,0.5
200793088,-1.2,0.8366600265340756,-2.0,0.0,15.8,17.0,67096.55,335482.75,5,DEMOU corp,0.0
200793513,1.0,0.9999999999999999,0.0,2.0,16.0,15.0,48518.66285714286,339630.64,7,KROGER associates,0.5714285714285714
200793568,-2.875,14.262484995991041,-49.0,5.0,16.333333333333332,19.208333333333332,48436.604166666664,1162478.5,24,SUPE systems,0.6666666666666666
200793830,-7.666666666666667,20.752509888364507,-50.0,2.0,15.666666666666666,23.333333333333332,49806.28166666667,298837.69,6,M corp,0.5
200794332,-1.1914893617021276,13.955595167087196,-51.0,90.0,18.670212765957448,19.861702127659573,23391.619574468088,2198812.24,94,COST llc,0.26595744680851063
200795490,1.75,0.7071067811865475,1.0,3.0,35.375,33.625,48771.83375,390174.67,8,HY -  corporation,1.0
200797452,3.5,1.2909944487358054,2.0,5.0,22.75,19.25,31444.9925,125779.97,4,US  ,1.0
200799180,1.0,0.0,1.0,1.0,23.0,22.0,49890.1,49890.1,1,CHEN foundation,1.0
200799342,-3.5,4.949747468305833,-7.0,0.0,11.5,15.0,31976.595,63953.19,2,MITCH associates,0.0
200799367,1.6875,1.25,0.0,3.0,18.6875,17.0,38606.370625,617701.93,16,MCL corporation,0.75
200799538,-71.0,0.0,-71.0,-71.0,19.0,90.0,1189.23,1189.23,1,UNITE systems,0.0
200803720,-3.090909090909091,4.036199832876104,-8.0,1.0,2.3636363636363638,5.454545454545454,7898.349090909091,86881.84,11,DEC corp,0.2727272727272727
200806580,-3.5,2.1213203435596424,-5.0,-2.0,16.0,19.5,3201.625,6403.25,2,BE systems,0.0
200806643,0.0,0.0,0.0,0.0,35.0,35.0,23299.33,23299.33,1,PLAZA WA us,0.0
200816950,2.0,0.0,2.0,2.0,36.0,34.0,52446.305,104892.61,2,COLOM associates,1.0
200820380,0.75,0.9574271077563382,0.0,2.0,16.5,15.75,29625.145,118500.58,4,SMITH'S ,0.5
200825136,1.0,0.0,1.0,1.0,35.0,34.0,54690.54,54690.54,1,COLOME systems,1.0
200833713,2.5,3.5355339059327378,0.0,5.0,20.0,17.5,2371.06,4742.12,2,JETRO ,0.5
200854853,4.5,0.7071067811865476,4.0,5.0,19.5,15.0,20127.260000000002,40254.520000000004,2,MARTIN  foundation,1.0
200865666,0.6666666666666666,1.1547005383792517,0.0,2.0,18.333333333333332,17.666666666666668,2743.316666666667,8229.95,3,RESTAU corporation,0.3333333333333333
200875006,1.0,1.0954451150103324,0.0,2.0,16.0,15.0,81184.59333333334,487107.56,6,KROGER systems,0.5
200879892,27.0,0.0,27.0,27.0,42.0,15.0,42835.1,42835.1,1,HILL corp,1.0
200881076,0.2,0.447213595499958,0.0,1.0,15.8,15.6,87409.55600000001,437047.78,5,ALBERT co,0.2
200886415,4.0,0.0,4.0,4.0,22.0,18.0,32637.6,32637.6,1,COSTCO ,1.0
200891601,12.5,0.7071067811865476,12.0,13.0,43.5,31.0,22328.125,44656.25,2,POWE ,1.0
200895843,4.333333333333333,3.5118845842842465,1.0,8.0,19.333333333333332,15.0,28790.399999999998,86371.2,3,US  llc,1.0
200900212,4.0,0.0,4.0,4.0,19.0,15.0,25962.95,25962.95,1,CASEY trust,1.0
200900909,-0.6363636363636364,3.7755192297941558,-11.0,3.0,21.727272727272727,22.363636363636363,13364.91909090909,147014.11,11,SYSCO co,0.36363636363636365
200902149,9.0,0.0,9.0,9.0,27.0,18.0,17036.1,17036.1,1,ST in,1.0
200915438,0.2,0.4472135954999579,0.0,1.0,20.0,19.8,12770.174,63850.87,5,GROC us,0.2
200920735,0.0,0.0,0.0,0.0,15.666666666666666,15.666666666666666,89461.95666666667,268385.87,3,ALBERT corp,0.0
200936373,1.0,1.1338934190276817,0.0,3.0,19.866666666666667,18.866666666666667,61671.91,925078.65,15,SUPE trust,0.6
200942148,33.5,5.000000000000001,31.0,41.0,65.0,31.5,16569.0,66276.0,4,BRADY ,1.0
200943275,3.6666666666666665,2.3094010767585034,1.0,5.0,19.0,15.333333333333334,36575.98666666667,109727.96,3,US  associates,1.0
200956366,0.0,0.0,0.0,0.0,17.5,17.5,55522.32,111044.64,2,RICH ,0.0
200958768,-18.0,0.0,-18.0,-18.0,42.0,60.0,61842.4,61842.4,1,PU foundation,0.0
200966944,1.0,0.0,1.0,1.0,41.0,40.0,2977.2,2977.2,1,TONY us,1.0
200974851,1.0588235294117647,1.951620744256364,0.0,5.0,16.705882352941178,15.647058823529411,3654.44,62125.48,17,RESTA us,0.29411764705882354
200978592,8.5,6.363961030678928,4.0,13.0,47.5,39.0,63035.76,126071.52,2,PLAZA co,1.0
200978899,2.0,0.0,2.0,2.0,22.0,20.0,21751.2,21751.2,1,MBM/PF foundation,1.0
200980828,-7.0,5.656854249492381,-11.0,-3.0,18.0,25.0,6660.360000000001,13320.720000000001,2,BEN E corporation,0.0
200982294,-3.0,0.0,-3.0,-3.0,13.0,16.0,94428.37,94428.37,1,BUR associates,0.0
200984794,0.0,0.0,0.0,0.0,17.0,17.0,5641.66,5641.66,1,GREA corporation,0.0
200992849,12.0,0.0,12.0,12.0,132.0,120.0,31026.0,31026.0,1,GIV llc,1.0
CC3411,2.375,11.338146736948302,-11.0,24.0,47.375,45.0,8845.975,70767.8,8,H.J. HEI corp,0.5
CC3620,-0.35714285714285715,19.405023706631876,-14.0,61.0,45.0,45.357142857142854,14529.498571428572,203412.98,14,HEINZ AF us,0.21428571428571427
CC5050,68.5,26.299556396765833,33.0,95.0,113.0,44.5,23201.83,92807.32,4,H.J. HE associates,1.0
CC5102,120.0,4.242640687119285,117.0,123.0,165.0,45.0,10694.335,21388.67,2,HEINZ  in,1.0
CC6000,33.96774193548387,36.64467571236667,-45.0,103.0,79.6774193548387,45.70967741935484,12317.803870967742,381851.92,31,HEINZ associates,0.8387096774193549
CC6050,25.714285714285715,22.385582094604683,-22.0,72.0,70.80952380952381,45.095238095238095,27058.74238095238,568233.59,21,HEIN in,0.9047619047619048
